     1	0.39685690695535797
     2	0.2928801608631721
     3	0.31717204806157906
     4	0.3289556677333787
     5	0.3329787005967514
     6	0.32734510752866297
     7	0.32669987122249156
     8	0.32814871534131196
     9	0.32900379208024283
    10	0.32932529512183806
    11	0.32941426904352256
    12	0.3294199941605275
    13	0.32940048941099
    14	0.3293763760862284
    15	0.3293543150143944
    16	0.32933595767615115
    17	0.32932125651544175
    18	0.32930967155608587
    19	0.32930059591375904
    20	0.32929349160604154
    21	0.32928791989398964
    22	0.3292835356648566
    23	0.3292800718406996
    24	0.3292773231094772
    25	0.3292751318957618
    26	0.3292733771202677
    27	0.3292719654925525
    28	0.32927082487366366
    29	0.32926989925263966
    30	0.32926914495294507
    31	0.3292685277660639
    32	0.3292680207808428
    33	0.32926760273446526
    34	0.32926725675501
    35	0.32926696939871636
    36	0.329266729909787
    37	0.32926652964886544
    38	0.32926636164987766
    39	0.3292662202749666
    40	0.3292661009446978
    41	0.3292659999262678
    42	0.3292659141665905
    43	0.3292658411602456
    44	0.32926577884462016
    45	0.32926572551633754
    46	0.32926567976441895
    47	0.32926564041664175
    48	0.3292656064963447
    49	0.32926557718753363
    50	0.32926555180660144
    51	0.3292655297793376
    52	0.3292655106221843
    53	0.3292654939269061
    54	0.32926547934801914
    55	0.3292654665924519
    56	0.32926545541102065
    57	0.32926544559138005
    58	0.3292654369521807
    59	0.32926542933821384
    60	0.3292654226163662
    61	0.32926541667224274
    62	0.3292654114073391
    63	0.329265406736671
    64	0.329265402586779
    65	0.3292653988940494
    66	0.329265395603295
    67	0.32926539266655497
    68	0.32926539004207694
    69	0.32926538769345215
    70	0.32926538558887986
    71	0.3292653837005391
    72	0.32926538200405314
    73	0.32926538047802956
    74	0.3292653791036674
    75	0.32926537786441873
    76	0.3292653767456976
    77	0.3292653757346297
    78	0.3292653748198357
    79	0.329265373991244
    80	0.3292653732399288
    81	0.3292653725579696
    82	0.329265371938329
    83	0.32926537137474654
    84	0.3292653708616461
    85	0.32926537039405507
    86	0.32926536996753425
    87	0.3292653695781156
    88	0.3292653692222486
    89	0.32926536889675273
    90	0.32926536859877575
    91	0.32926536832575737
    92	0.3292653680753964
    93	0.32926536784562316
    94	0.3292653676345738
    95	0.3292653674405684
    96	0.3292653672620913
    97	0.3292653670977737
    98	0.32926536694637837
    99	0.329265366806786
   100	0.32926536667798284
   101	0.32926536655905014
   102	0.3292653664491546
   103	0.3292653663475394
   104	0.3292653662535171
   105	0.32926536616646246
   106	0.32926536608580614
   107	0.32926536601102996
   108	0.32926536594166117
   109	0.3292653658772689
   110	0.32926536581745924
   111	0.3292653657618728
   112	0.3292653657101806
   113	0.32926536566208187
   114	0.32926536561730096
   115	0.32926536557558556
   116	0.3292653655367041
   117	0.3292653655004442
   118	0.32926536546661095
   119	0.3292653654350251
   120	0.3292653654055219
   121	0.32926536537794987
   122	0.3292653653521696
   123	0.32926536532805256
   124	0.3292653653054802
   125	0.32926536528434336
   126	0.32926536526454137
   127	0.32926536524598116
   128	0.32926536522857675
   129	0.3292653652122486
   130	0.3292653651969233
   131	0.3292653651825328
   132	0.3292653651690142
   133	0.32926536515630916
   134	0.32926536514436366
   135	0.32926536513312743
   136	0.3292653651225541
   137	0.3292653651126004
   138	0.32926536510322624
   139	0.3292653650943944
   140	0.3292653650860701
   141	0.32926536507822124
   142	0.3292653650708178
   143	0.32926536506383175
   144	0.3292653650572372
   145	0.32926536505100995
   146	0.32926536504512727
   147	0.3292653650395682
   148	0.32926536503431303
   149	0.3292653650293434
   150	0.32926536502464215
   151	0.3292653650201934
   152	0.3292653650159819
   153	0.3292653650119939
   154	0.3292653650082162
   155	0.32926536500463655
   156	0.3292653650012435
   157	0.3292653649980262
   158	0.32926536499497466
   159	0.3292653649920795
   160	0.3292653649893318
   161	0.32926536498672315
   162	0.32926536498424597
   163	0.3292653649818928
   164	0.32926536497965686
   165	0.3292653649775316
   166	0.3292653649755111
   167	0.3292653649735895
   168	0.32926536497176156
   169	0.3292653649700221
   170	0.3292653649683665
   171	0.3292653649667903
   172	0.32926536496528924
   173	0.32926536496385933
   174	0.32926536496249703
   175	0.3292653649611985
   176	0.3292653649599606
   177	0.3292653649587803
   178	0.32926536495765435
   179	0.32926536495658026
   180	0.32926536495555536
   181	0.329265364954577
   182	0.3292653649536429
   183	0.3292653649527509
   184	0.3292653649518989
   185	0.3292653649510848
   186	0.32926536495030695
   187	0.32926536494956343
   188	0.3292653649488525
   189	0.3292653649481726
   190	0.32926536494752245
   191	0.32926536494690034
   192	0.32926536494630504
   193	0.3292653649457353
   194	0.3292653649451899
   195	0.32926536494466757
   196	0.3292653649441673
   197	0.32926536494368824
   198	0.329265364943229
   199	0.3292653649427891
   200	0.32926536494236747
   201	0.3292653649419631
   202	0.3292653649415755
   203	0.3292653649412036
   204	0.329265364940847
   205	0.3292653649405048
   206	0.3292653649401764
   207	0.32926536493986125
   208	0.3292653649395586
   209	0.3292653649392681
   210	0.3292653649389891
   211	0.3292653649387211
   212	0.32926536493846364
   213	0.32926536493821623
   214	0.3292653649379786
   215	0.32926536493775
   216	0.3292653649375303
   217	0.329265364937319
   218	0.32926536493711583
   219	0.32926536493692043
   220	0.3292653649367325
   221	0.3292653649365516
   222	0.3292653649363775
   223	0.32926536493620995
   224	0.32926536493604863
   225	0.32926536493589337
   226	0.32926536493574377
   227	0.3292653649355997
   228	0.329265364935461
   229	0.3292653649353273
   230	0.32926536493519853
   231	0.32926536493507447
   232	0.32926536493495484
   233	0.3292653649348395
   234	0.3292653649347283
   235	0.32926536493462105
   236	0.32926536493451763
   237	0.32926536493441794
   238	0.3292653649343217
   239	0.32926536493422887
   240	0.32926536493413927
   241	0.32926536493405273
   242	0.3292653649339693
   243	0.32926536493388864
   244	0.32926536493381087
   245	0.32926536493373576
   246	0.32926536493366315
   247	0.329265364933593
   248	0.3292653649335253
   249	0.3292653649334599
   250	0.32926536493339664
   251	0.3292653649333356
   252	0.3292653649332765
   253	0.32926536493321934
   254	0.3292653649331642
   255	0.3292653649331108
   256	0.3292653649330592
   257	0.32926536493300923
   258	0.329265364932961
   259	0.3292653649329142
   260	0.32926536493286906
   261	0.3292653649328254
   262	0.329265364932783
   263	0.329265364932742
   264	0.32926536493270236
   265	0.32926536493266395
   266	0.3292653649326268
   267	0.3292653649325908
   268	0.3292653649325559
   269	0.3292653649325222
   270	0.32926536493248953
   271	0.3292653649324578
   272	0.32926536493242714
   273	0.3292653649323974
   274	0.3292653649323686
   275	0.32926536493234065
   276	0.3292653649323135
   277	0.32926536493228725
   278	0.32926536493226183
   279	0.3292653649322371
   280	0.32926536493221314
   281	0.32926536493218994
   282	0.3292653649321674
   283	0.3292653649321456
   284	0.32926536493212444
